Facility ID,Facility Name,Short Description,Description,Facility Open Date,Facility Address 1,Facility Address 2,Facility City,Facility State,Facility Zip Code,Facility Phone Number,Facility Fax Number,Facility Website,Facility County Code,Facility County,Regional Office ID,Regional Office,Main Site Name,Main Site Facility ID,Operating Certificate Number,Operator Name,Operator Address 1,Operator Address 2,Operator City,Operator State,Operator Zip Code,Cooperator Name,Cooperator Address,Cooperator Address 2,Cooperator City,Cooperator State,Cooperator Zip Code,Ownership Type,Facility Latitude,Facility Longitude,Facility Location
9909,Surgery of Tomorrow,DTC,Diagnostic and Treatment Center,4/25/2016,1766 East 12th Street,,Brooklyn,New York,11229,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,,,7001143R,"Surgery of Tomorrow, L.L.C.",1766 East 12th Street,,Brooklyn,New York,11229,,,,,New York,,LLC,40.606271,-73.960884,"(40.606271, -73.960884)"
6031,Sunrise/Parkshore Adult Day Health Care Center,ADHCP,Adult Day Health Care Program - Offsite,1/1/2002,9517 Avenue J & 95th Street,,Brooklyn,New York,11236,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,Four Seasons Nursing and Rehabilitation Center,3227,7001808N,"FSNR SNF, LLC",1555 Rockaway Parkway,,Brooklyn,New York,11236,,,,,New York,,LLC,40.640915,-73.900511,"(40.640915, -73.900511)"
9980,PS 257,HOSP-SB,School Based Hospital Extension Clinic,8/5/2016,60 Cook Street,,Brooklyn,New York,11206,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.702295,-73.9422,"(40.702295, -73.9422)"
9974,PS 59,HOSP-SB,School Based Hospital Extension Clinic,8/5/2016,211 Throop Avenue,,Brooklyn,New York,11206,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.697636,-73.943298,"(40.697636, -73.943298)"
10180,P.S. 091 The Albany Avenue School,HOSP-SB,School Based Hospital Extension Clinic,8/1/2018,532 Albany Avenue,,Brooklyn,New York,11203,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.661837,-73.940141,"(40.661837, -73.940141)"
9659,Brookdale Urgent Care and Family Care Center,HOSP-EC,Hospital Extension Clinic,1/17/2014,1235 Linden Blvd,,Brooklyn,New York,11212,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,Brookdale Hospital Medical Center,1286,7001002H,The Brookdale Hospital Medical Center,One Brookdale Plaza,,Brooklyn,New York,11212,"One Brooklyn Health System, Inc.",1 Brookdale Plaza,Care of Alex Rovt Chairman of the Board,Brooklyn,New York,11212,Not for Profit Corporation,40.654362,-73.912735,"(40.654362, -73.912735)"
10008,The Birthing Center of NY Inc,DTC,Diagnostic and Treatment Center,11/28/2016,6702-6706 Third Avenue,,Brooklyn,New York,11220,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,,,7001148R,The Birthing Center of NY Inc,6702-6706 Third Avenue,,Bronx,New York,11220,,,,,New York,,Business Corporation,40.637515,-74.025407,"(40.637515, -74.025407)"
9924,IDCC Health Services,DTC,Diagnostic and Treatment Center,4/4/2016,201 Kings Highway,,Brooklyn,New York,11223,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,,,7001144R,"S.L.A. Associates, LLC",1623 Kings Highway,,Brooklyn,New York,11229,,,,,New York,,LLC,40.605635,-73.983806,"(40.605635, -73.983806)"
10090,Williamsburg Community Health Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,9/28/2017,279 Graham Avenue,,Brooklyn,New York,11206,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,Cumberland Diagnostic & Treatment Center,3722,7001259R,New York City Health and Hospital Corporation,125 Worth Street,,New York,New York,10013,"Gotham Health FQHC, Inc.",Care of NYC Health and Hospital Corp.,125 Worth Street,New York,New York,10013,Municipality,40.712093,-73.944328,"(40.712093, -73.944328)"
7868,MS 88 Peter Rouget,HOSP-SB,School Based Hospital Extension Clinic,11/1/1999,544 7th Ave,,Brooklyn,New York,11215,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.660053,-73.987686,"(40.660053, -73.987686)"
10184,PS 243- The Weeksville School,HOSP-SB,School Based Hospital Extension Clinic,8/1/2018,1580 Dean Street,,Brooklyn,New York,11213,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.675887,-73.934955,"(40.675887, -73.934955)"
7269,Northern Manor ADHCP,ADHCP,Adult Day Health Care Program - Offsite,10/13/1997,1 Prospect Park West,,Brooklyn,New York,11215,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,Northern Manor Geriatric Center Inc,784,4350304N,Northern Manor Geriatric Center Inc,225 Maple Avenue,,Monse,New York,10952,,,,,New York,,Not for Profit Corporation,40.672401,-73.970551,"(40.672401, -73.970551)"
7862,"NY-Presbyterian Brooklyn Methodist Hospital, Rehab Center and Women & Children's Clinics",HOSP-EC,Hospital Extension Clinic,5/12/1998,"263 7th Avenue, 2nd & 3rd Floors",,Brooklyn,New York,11215,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,NewYork-Presbyterian Brooklyn Methodist Hospital,1306,7001021H,NewYork-Presbyterian/Brooklyn Methodist,506 Sixth St.,,Brooklyn,New York,11215,"NYP Community Programs, Inc.",525 East 68th Street Box 88,,New York,New York,10065,Not for Profit Corporation,40.668816,-73.981712,"(40.668816, -73.981712)"
10086,CHN Mobile Van IV,,Mobile Diagnostic and Treatment Center Extension Clinic,10/2/2017,999 Blake Avenue,,Brooklyn,New York,11208,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,Community Healthcare Network,1416,7002119R,Community Healthcare Network,184 Fifth Avenue,,New York,New York,10010,,,,,New York,,Not for Profit Corporation,40.669994,-73.881325,"(40.669994, -73.881325)"
9511,CenterLight Healthcare Diagnostic and Treatment Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,7/30/2013,122-140 Bushwick Avenue,,Brooklyn,New York,11206,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,CenterLight Healthcare Diagnostic and Treatment Center,4520,7000245R,CenterLight Healthcare Diagnostic and Treatment Center,612 Allerton Avenue,,Bronx,New York,10467,,,,,New York,,Not for Profit Corporation,40.710926,-73.940445,"(40.710926, -73.940445)"
9811,NYU Langone Perlmutter Cancer Center - Bayridge,HOSP-EC,Hospital Extension Clinic,5/26/2015,8721 5th Avenue,,Brooklyn,New York,11209,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.620428,-74.027108,"(40.620428, -74.027108)"
6816,PS 13,HOSP-SB,School Based Hospital Extension Clinic,10/27/2005,557 Pennsylvania Avenue,,Brooklyn,New York,11207,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,University Hospital of Brooklyn,1320,7001037H,State of New York,178-50 Linden Blvd,,Jamaica,New York,11434,,,,,New York,,State,40.663635,-73.893684,"(40.663635, -73.893684)"
7796,PS 282 Park Slope,HOSP-SB,School Based Hospital Extension Clinic,9/19/2007,180 Sixth Avenue,,Brooklyn,New York,11217,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.676399,-73.977364,"(40.676399, -73.977364)"
10136,Betances Health Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,4/12/2018,1427 Broadway,,Brooklyn,New York,11221,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,Betances Health Center,1503,7002208R,Betances Health Center,280 Henry Street,,New York,New York,10002,,,,,New York,,Not for Profit Corporation,40.688325,-73.919851,"(40.688325, -73.919851)"
10217,Greenpoint Dialysis,DTC-EC,Diagnostic and Treatment Center Extension Clinic,11/1/2018,146 Meserole Street,,Brooklyn,New York,11206,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,Bronx Dialysis Center,6661,7000272R,"Knickerbocker Dialysis, Inc",1615-1617 Eastchester Road,,Bronx,New York,10461,,,,,New York,,Business Corporation,40.707959,-73.943728,"(40.707959, -73.943728)"
10039,Century Medical and Dental Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,5/4/2017,770 Flatbush Avenue,,Brooklyn,New York,11226,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,"Century Medical & Dental Center, Inc.",6610,7001108R,"Century Medical & Dental Center, Inc.",260 Avenue X,,Brooklyn,New York,11223,,,,,New York,,Business Corporation,40.654026,-73.959953,"(40.654026, -73.959953)"
9984,Premium Health Peds Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,11/9/2016,5506 15th Avenue,,Brooklyn,New York,11219,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,Premium Health,9443,7001132R,"Premium Health, Inc.",620 Foster Avenue,,Brooklyn,New York,11230,,,,,New York,,Not for Profit Corporation,40.628939,-73.99167,"(40.628939, -73.99167)"
7567,Maimonides Adult/Ped Dental Center,HOSP-EC,Hospital Extension Clinic,4/27/1998,4303-4305 13th Avenue,,Brooklyn,New York,11219,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,Maimonides Medical Center,1305,7001020H,Maimonides Medical Center,4802 Tenth Ave,,Brooklyn,New York,11219,,,,,New York,,Not for Profit Corporation,40.638279,-73.988632,"(40.638279, -73.988632)"
10202,Homecrest District Health Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,10/20/2018,1601 Avenue S,,Brooklyn,New York,11229,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,Cumberland Diagnostic & Treatment Center,3722,7001259R,New York City Health and Hospital Corporation,125 Worth Street,,New York,New York,10013,"Gotham Health FQHC, Inc.",Care of NYC Health and Hospital Corp.,125 Worth Street,New York,New York,10013,Municipality,40.603871,-73.955902,"(40.603871, -73.955902)"
9929,Clinton Hill Dialysis,DTC-EC,Diagnostic and Treatment Center Extension Clinic,5/3/2016,1275 Bedford Avenue,,Brooklyn,New York,11216,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,Bronx Dialysis Center,6661,7000272R,"Knickerbocker Dialysis, Inc",1615-1617 Eastchester Road,,Bronx,New York,10461,,,,,New York,,Business Corporation,40.679501,-73.952789,"(40.679501, -73.952789)"
10035,PS 217,HOSP-SB,School Based Hospital Extension Clinic,8/8/2016,1100 Newkirk Ave,,Brooklyn,New York,11230,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.633968,-73.966389,"(40.633968, -73.966389)"
9917,Church Avenue Health Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,4/21/2016,2412 Church Avenue,,Brooklyn,New York,11226,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,"Hudson River Healthcare, Inc.",1040,5901200R,"Hudson River Healthcare, Inc",1037 Main Street,,Peekskill,New York,10566,,,,,New York,,Not for Profit Corporation,40.650112,-73.955406,"(40.650112, -73.955406)"
10231,RAMBAM Family Health Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,12/3/2018,1122 Chestnut Avenue,,Brooklyn,New York,11230,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,HASC Diagnostic & Treatment Center Inc,6265,7001298R,"HASC Diagnostic and Treatment Center, Inc",1221 East 14th St,,Brooklyn,New York,11230,,,,,New York,,Not for Profit Corporation,40.617302,-73.96315,"(40.617302, -73.96315)"
10096,"CHC Surgical Center, LLC",DTC,Diagnostic and Treatment Center,10/13/2017,79 Bridge Street,,Brooklyn,New York,11201,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,,,7001150R,"CHC Surgical Center, LLC",79 Bridge Street,,Brooklyn,New York,11201,,,,,New York,,LLC,40.701969,-73.984632,"(40.701969, -73.984632)"
6055,Benjamin Banneker Academy,,School Based Diagnostic and Treatment Center Extension Clinic,7/18/1996,77 Clinton Avenue,,Brooklyn,New York,11205,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,Brooklyn Plaza Medical Center,3044,7001250R,Brooklyn Plaza Medical Center,50 Greene Avenue,,Brooklyn,New York,11238,,,,,New York,,Not for Profit Corporation,40.695328,-73.969177,"(40.695328, -73.969177)"
5922,P S 10,HOSP-SB,School Based Hospital Extension Clinic,10/20/1995,511 7th Avenue,,Brooklyn,New York,11215,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.661114,-73.986397,"(40.661114, -73.986397)"
7102,Brookdale Family Care Center-Flatbush,DTC-EC,Diagnostic and Treatment Center Extension Clinic,8/19/1996,1095 Flatbush Avenue,,Brooklyn,New York,11226,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,Brookdale Family Care Center Inc,6008,7001274R,"Brookdale Family Care Centers, Inc",Linden Blvd At Brookdale Plaza,,Brooklyn,New York,11208,"One Brooklyn Health System, Inc.",1 Brookdale Plaza,Care of Alex Rovt Chairman of the Board,Brooklyn,New York,11212,Not for Profit Corporation,40.64373,-73.957771,"(40.64373, -73.957771)"
9717,ODA Primary Health Care Network Dental Clinic,DTC-EC,Diagnostic and Treatment Center Extension Clinic,8/21/2014,54 Rutledge Street,,Brooklyn,New York,11211,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,"ODA Primary Health Care Network, Inc",845,7001254R,"ODA Primary Health Care Network, Inc.",128 Rutledge St,,Brooklyn,New York,11211,,,,,New York,,Not for Profit Corporation,40.700439,-73.959435,"(40.700439, -73.959435)"
7051,Rogosin Kidney Center-Bklyn Dialysis,DTC-EC,Diagnostic and Treatment Center Extension Clinic,3/17/1997,506 Sixth St-7th Fl Buckley Pavilion,,Brooklyn,New York,11215,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,Rogosin Kidney Center,3136,7002122R,The Rogosin Institute Inc,505 East 70th Street 2nd Floor,,New York,New York,10021,,,,,New York,,Not for Profit Corporation,40.668087,-73.978905,"(40.668087, -73.978905)"
9481,City Wide Health Facility Inc.,DTC,Diagnostic and Treatment Center,5/6/2013,105 Kings Highway,,Brooklyn,New York,11223,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,,,7001103R,"City Wide Health Facility, Inc.",201 Kings Highway,,Brooklyn,New York,11223,,,,,New York,,Business Corporation,40.606144,-73.987297,"(40.606144, -73.987297)"
10064,Help One,DTC-EC,Diagnostic and Treatment Center Extension Clinic,8/10/2017,515 Blake Avenue,,Brooklyn,New York,11207,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,Floating Hospital (Incorporated),1558,7002289R,The Floating Hospital (Incorporated),275 Madison Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.667889,-73.900139,"(40.667889, -73.900139)"
10315,Medisys Family Care - East New York,HOSP-EC,Hospital Extension Clinic,7/1/2019,3080 Atlantic Avenue,,New York,New York,10014,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,Jamaica Hospital Medical Center,1629,7003003H,Jamaica Hospital Inc,89th Ave & Van Wyck Expressway,,Jamaica,New York,11418,,,,,New York,,Not for Profit Corporation,,,
10181,P.S. 092 Adrian Hegeman,HOSP-SB,School Based Hospital Extension Clinic,8/1/2018,601 Parkside Avenue,,New York,New York,10025,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.656282,-73.953833,"(40.656282, -73.953833)"
10089,Bushwick Communicare Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,9/28/2017,355 Central Avenue,,New York,New York,10017,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,Cumberland Diagnostic & Treatment Center,3722,7001259R,New York City Health and Hospital Corporation,125 Worth Street,,New York,New York,10013,"Gotham Health FQHC, Inc.",Care of NYC Health and Hospital Corp.,125 Worth Street,New York,New York,10013,Municipality,40.694283,-73.918319,"(40.694283, -73.918319)"
7257,Park Ridge Family Health Center,HOSP-EC,Hospital Extension Clinic,7/8/1997,6317 4th Avenue,,New York,New York,10013,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.638981,-74.020172,"(40.638981, -74.020172)"
9901,Community Health Initiatives Inc.,DTC,Diagnostic and Treatment Center,3/24/2016,"2882 West 15th Street, Lower Level",,New York,New York,10002,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,,,7001142R,Community Health Initiatives Inc.,2882 W. 15th Street,Lower Level,Brooklyn,New York,11224,,,,,New York,,Not for Profit Corporation,40.577153,-73.98306,"(40.577153, -73.98306)"
10177,J.H.S. 062 Ditmas,HOSP-SB,School Based Hospital Extension Clinic,8/1/2018,700 Cortelyou Road,,New York,New York,10019,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.638574,-73.97124,"(40.638574, -73.97124)"
10085,Sea Crest Dialysis Center,DTC,Diagnostic and Treatment Center,9/18/2017,3035 West 24th Street,,New York,New York,10001,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,,,7001149R,"Sea Crest Acquisition II, LLC",3035 West 24th Street,,Brooklyn,New York,11224,,,,,New York,,LLC,40.572156,-73.990344,"(40.572156, -73.990344)"
9881,NYU Langone Perlmutter Cancer Center - Midwood,HOSP-EC,Hospital Extension Clinic,12/16/2015,902 Quentin Road,,New York,New York,10011,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.607414,-73.9636,"(40.607414, -73.9636)"
7793,PS 54 S Barnes,,School Based Diagnostic and Treatment Center Extension Clinic,9/6/2007,198 Sandford Street,,New York,New York,10029,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,Bedford Stuyvesant Family Health Center Inc,1357,7001243R,Bedford Stuyvesant Family Health Center Inc,1413 Fulton Street,,Brooklyn,New York,11216,,,,,New York,,Not for Profit Corporation,40.693066,-73.953125,"(40.693066, -73.953125)"
9977,PS 288,HOSP-SB,School Based Hospital Extension Clinic,8/5/2016,2950 West 25th Street,,New York,New York,10035,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.574428,-73.992017,"(40.574428, -73.992017)"
9981,PS 196/MS 582,HOSP-SB,School Based Hospital Extension Clinic,8/5/2016,207 Bushwick Avenue,,New York,New York,10021,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.708721,-73.939916,"(40.708721, -73.939916)"
7566,Maimonides Adult and Pediatric Care Newkirk Avenue,HOSP-EC,Hospital Extension Clinic,3/13/1998,1401 Newkirk Avenue,,New York,New York,10128,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,Maimonides Medical Center,1305,7001020H,Maimonides Medical Center,4802 Tenth Ave,,Brooklyn,New York,11219,,,,,New York,,Not for Profit Corporation,40.635189,-73.964157,"(40.635189, -73.964157)"
9918,Daniel Squire Oral D & T Center - School-Based Mobile Dental Equipment Clinic,,Mobile Diagnostic and Treatment Center Extension Clinic,1/12/2011,325J Squire Hall,,New York,New York,10010,,,,14,Erie,1,Western Regional Office - Buffalo,Daniel Squire Oral D & T Center,6010,1401226R,Suny at Buffalo School of Dental Medicine,Squire Hall-3435 Main St-SUNY/B,,Buffalo,New York,14214,,,,,New York,,State,42.954535,-78.817461,"(42.954535, -78.817461)"
9542,Jericho Road Community Health Center,DTC,Diagnostic and Treatment Center,9/5/2013,184 Barton Street,,New York,New York,10016,,,,14,Erie,1,Western Regional Office - Buffalo,,,1401237R,Jericho Road Ministries Inc.,184 Barton Street,,Buffalo,New York,14213,,,,,New York,,Not for Profit Corporation,42.917721,-78.894379,"(42.917721, -78.894379)"
7542,Buffalo Elementary School of Technology,HOSP-SB,School Based Hospital Extension Clinic,9/1/1997,Hickory&414 So Division St,,New York,New York,10036,,,,14,Erie,1,Western Regional Office - Buffalo,Buffalo General Medical Center,207,1401014H,Kaleida Health,100 High Street,,Buffalo,New York,14203,,,,,New York,,Not for Profit Corporation,42.879992,-78.859916,"(42.879992, -78.859916)"
10160,Jericho Road Community Health Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,7/6/2018,1021 Broadway Street,,New York,New York,10012,,,,14,Erie,1,Western Regional Office - Buffalo,Jericho Road Community Health Center,9542,1401237R,Jericho Road Ministries Inc.,184 Barton Street,,Buffalo,New York,14213,,,,,New York,,Not for Profit Corporation,42.893136,-78.83663,"(42.893136, -78.83663)"
10254,Evergreen Health (STI Testing and Treatment Center),DTC-EC,Diagnostic and Treatment Center Extension Clinic,2/21/2019,3297 Bailey Avenue,,New York,New York,10034,,,,14,Erie,1,Western Regional Office - Buffalo,"EHS, Inc.",6094,1401227R,"EHS, Inc.",206 South Elmwood Avenue,,Buffalo,New York,14212,,,,,New York,,Not for Profit Corporation,42.944572,-78.813449,"(42.944572, -78.813449)"
7546,Build Academy #91,HOSP-SB,School Based Hospital Extension Clinic,9/1/1997,340 Fougeron Street,,New York,New York,10030,,,,14,Erie,1,Western Regional Office - Buffalo,Buffalo General Medical Center,207,1401014H,Kaleida Health,100 High Street,,Buffalo,New York,14203,,,,,New York,,Not for Profit Corporation,42.908279,-78.828979,"(42.908279, -78.828979)"
10294,PACE Health Center Cheektowaga,HOSP-EC,Hospital Extension Clinic,6/6/2019,600 Doat Street,,New York,New York,10032,,,,14,Erie,1,Western Regional Office - Buffalo,Sisters of Charity Hospital,218,1401013H,Sisters of Charity Hospital of Buffalo New York Inc,2157 Main Street,,Buffalo,New York,14214,"Catholic Health System, Inc.",144 Genesee Street,,Buffalo,New York,14203,Not for Profit Corporation,,,
9543,Jericho Road Community Health Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,9/5/2013,1609 Genesee Street,,New York,New York,10038,,,,14,Erie,1,Western Regional Office - Buffalo,Jericho Road Community Health Center,9542,1401237R,Jericho Road Ministries Inc.,184 Barton Street,,Buffalo,New York,14213,,,,,New York,,Not for Profit Corporation,42.909657,-78.820992,"(42.909657, -78.820992)"
6003,Stanley M Makowski Early Childhood Center,HOSP-SB,School Based Hospital Extension Clinic,4/1/2000,1095 Jefferson Avenue,,New York,New York,10027,,,,14,Erie,1,Western Regional Office - Buffalo,Buffalo General Medical Center,207,1401014H,Kaleida Health,100 High Street,,Buffalo,New York,14203,,,,,New York,,Not for Profit Corporation,42.904278,-78.853905,"(42.904278, -78.853905)"
10103,Niagara OB/GYN,HOSP-EC,Hospital Extension Clinic,11/7/2017,564 Niagara Street,,New York,New York,10018,,,,14,Erie,1,Western Regional Office - Buffalo,Buffalo General Medical Center,207,1401014H,Kaleida Health,100 High Street,,Buffalo,New York,14203,,,,,New York,,Not for Profit Corporation,42.899047,-78.890168,"(42.899047, -78.890168)"
10080,GuildCare Buffalo,DTC-EC,Diagnostic and Treatment Center Extension Clinic,9/28/2017,1170 Main Street,,New York,New York,10006,,,,14,Erie,1,Western Regional Office - Buffalo,JGB Rehabilitation Corp,3901,7002131R,JGB Rehabilitation Corp,15 West 65th Street,,New York,New York,10023,,,,,New York,,Not for Profit Corporation,42.905473,-78.867984,"(42.905473, -78.867984)"
7282,Westminster School (School 68),HOSP-SB,School Based Hospital Extension Clinic,4/1/1998,24 Westminster Avenue,,New York,New York,10009,,,,14,Erie,1,Western Regional Office - Buffalo,Buffalo General Medical Center,207,1401014H,Kaleida Health,100 High Street,,Buffalo,New York,14203,,,,,New York,,Not for Profit Corporation,42.939404,-78.812599,"(42.939404, -78.812599)"
10052,Hertel Avenue Dialysis,DTC-EC,Diagnostic and Treatment Center Extension Clinic,6/21/2017,699 Hertel Avenue,,New York,New York,10003,,,,14,Erie,1,Western Regional Office - Buffalo,Cleve Hill Dialysis Center,6780,1401232R,"Liberty RC, Inc.",3117 Webster Avenue,,Bronx,New York,10467,,,,,New York,,Business Corporation,42.947668,-78.882471,"(42.947668, -78.882471)"
10212,Center for Dental Care,HOSP-EC,Hospital Extension Clinic,10/26/2018,100 High Street,,New York,New York,10026,,,,14,Erie,1,Western Regional Office - Buffalo,Erie County Medical Center,210,1401005H,Erie County Medical Center Corporation,462 Grider Street,,Buffalo,New York,14215,,,,,New York,,Public Benefit Corporation,42.900808,-78.865285,"(42.900808, -78.865285)"
6498,Hillery Park Academy #27,HOSP-SB,School Based Hospital Extension Clinic,12/31/2002,73 Pawnee Parkway,,New York,New York,10007,,,,14,Erie,1,Western Regional Office - Buffalo,Buffalo General Medical Center,207,1401014H,Kaleida Health,100 High Street,,Buffalo,New York,14203,,,,,New York,,Not for Profit Corporation,42.861355,-78.810204,"(42.861355, -78.810204)"
5955,Mercy Outpatient Clinic,HOSP-EC,Hospital Extension Clinic,9/18/1995,515 Abbott Road,,New York,New York,10031,,,,14,Erie,1,Western Regional Office - Buffalo,Mercy Hospital of Buffalo,213,1401008H,Mercy Hospital of Buffalo Inc,565 Abbott Road,,Buffalo,New York,14220,"Catholic Health System, Inc.",144 Genesee Street,,Buffalo,New York,14203,Not for Profit Corporation,42.849285,-78.813881,"(42.849285, -78.813881)"
5690,Main-Depew Medical Office,HOSP-EC,Hospital Extension Clinic,4/18/1995,2787 Main-Street,,New York,New York,10024,,,,14,Erie,1,Western Regional Office - Buffalo,Sisters of Charity Hospital,218,1401013H,Sisters of Charity Hospital of Buffalo New York Inc,2157 Main Street,,Buffalo,New York,14214,"Catholic Health System, Inc.",144 Genesee Street,,Buffalo,New York,14203,Not for Profit Corporation,42.942528,-78.835388,"(42.942528, -78.835388)"
10280,NHC Mobile Health Unit - Say Yes Buffalo,,Mobile Diagnostic and Treatment Center Extension Clinic,5/3/2019,155 Lawn Avenue,,New York,New York,10037,,,,14,Erie,1,Western Regional Office - Buffalo,Northwest Buffalo Community Health Care Center,3770,1401219R,"Northwest Buffalo Community Health Care Center, Inc",155 Lawn Avenue,,Buffalo,New York,14207,,,,,New York,,Not for Profit Corporation,,,
10014,Community Health Center of Buffalo Mobile Van,,Mobile Diagnostic and Treatment Center Extension Clinic,2/15/2017,401 East Amherst Street,,New York,New York,10040,,,,14,Erie,1,Western Regional Office - Buffalo,"Community Health Center of Buffalo, Inc",7885,1401230R,Community Health Center of Buffalo Inc,462 Grider St,,Buffalo,New York,14215,,,,,New York,,Not for Profit Corporation,42.938929,-78.823213,"(42.938929, -78.823213)"
